incumbent,national_party,ep_group,country,country_duration,quantity_votes_party,quantity_votes_group,party_size,largest_party_size,largest_group_size,party_country_ratio,party_group_size,party_group_ratio,party_defection,party_cohesion,group_defection,group_cohesion,meserve_score_party,meserve_score_group
1,Partito Democratico,S&D,Italy,9,1150.0,1150.0,18,16.0,144.0,0.23076923076923078,155,0.11612903225806452,0.0056641184902054,0.985119494635799,0.0123191444926538,0.9657291453550844,0.008695652173913,0.017391304347826
1,PRO Romania,S&D,Romania,3,0.0,1192.0,1,,144.0,0.027777777777777776,155,0.0064516129032258064,,,0.0156003732016693,0.9642838743083346,,0.0192953020134228
0,Momentum,REG,Hungary,4,1156.0,1201.0,2,2.0,103.0,0.09090909090909091,107,0.018691588785046728,0.0,0.9950041631973356,0.0187378244007523,0.919410468364484,0.0,0.0324729392173189
0,Green Party,Greens/EFA,Ireland,9,1208.0,1229.0,2,2.0,71.0,0.13333333333333333,74,0.02702702702702703,0.0,0.9932872253864932,0.0180573831141486,0.9719445758053276,0.0,0.0203417412530512
0,Partit Laburista,S&D,Malta,4,1217.0,1226.0,5,4.0,144.0,0.7142857142857143,155,0.03225806451612903,0.0032867707477403,0.9766517128874388,0.0334863088474467,0.9633570596842034,0.0041084634346754,0.0407830342577487
1,Prawo i Sprawiedliwość,ECR,Poland,4,1184.0,1184.0,24,24.0,64.0,0.46153846153846156,67,0.3582089552238806,0.0147224316131638,0.9842567761927544,0.0129863371062941,0.7610185473145079,0.0168918918918918,0.0253378378378378
1,ChristenUnie,EPP,Netherlands,9,0.0,1223.0,1,,177.0,0.030303030303030304,183,0.00546448087431694,,,0.1573342893604293,0.9224812214562904,,0.1954210956663941
1,Partit Laburista,S&D,Malta,4,464.0,674.0,5,4.0,144.0,0.7142857142857143,155,0.03225806451612903,0.0668103448275862,0.976156655844156,0.3673761786390156,0.9638207248613871,0.0689655172413793,0.400593471810089
0,Independents for change,The Left,Ireland,9,1191.0,1214.0,2,2.0,39.0,0.13333333333333333,40,0.05,0.0,0.987644151565074,0.1059068691084573,0.8103709983802923,0.0,0.1795716639209225
0,Arbetarepartiet- Socialdemokraterna,S&D,Sweden,5,1016.0,1061.0,6,5.0,144.0,0.2608695652173913,155,0.03870967741935484,0.0034448818897637,0.98752052545156,0.0831249288997959,0.9625342001254866,0.0049212598425196,0.0951932139491046
1,Les Républicains,EPP,France,9,1227.0,1228.0,7,7.0,177.0,0.08860759493670886,183,0.03825136612021858,0.0112469437652811,0.960824802233597,0.0905283440064697,0.9230798963316416,0.0162999185004074,0.1270358306188925
0,Lega,IDG,Italy,9,1241.0,1241.0,24,24.0,65.0,0.3076923076923077,65,0.36923076923076925,0.0025995865886557,0.9907043708532208,0.0589003888542117,0.6362280767239586,0.0040290088638195,0.1643835616438356
0,Svoboda a přímá demokracie,IDG,Czech Republic,4,1138.0,1154.0,2,2.0,65.0,0.09523809523809523,65,0.03076923076923077,0.0,0.7179376083188909,0.2074798224176379,0.6357949968595807,0.0,0.3700173310225303
1,Partito Democratico,S&D,Italy,9,1221.0,1221.0,18,16.0,144.0,0.23076923076923078,155,0.11612903225806452,0.0372685872685872,0.9832026030889668,0.0367339779698222,0.9645892341354356,0.0384930384930384,0.0417690417690417
0,Liste Renaissance,REG,France,9,1241.0,1241.0,10,10.0,103.0,0.12658227848101267,107,0.09345794392523364,0.006412839108246,0.9815361075937225,0.0172711387273574,0.9196368908948483,0.008058017727639,0.0362610797743755
0,Europe Écologie,Greens/EFA,France,9,1188.0,1188.0,12,12.0,71.0,0.1518987341772152,74,0.16216216216216217,0.0069460386695235,0.9846438774469076,0.0080743834860973,0.9697453542844844,0.0084175084175084,0.0126262626262626
1,Europe Écologie,Greens/EFA,France,9,1220.0,1220.0,12,12.0,71.0,0.1518987341772152,74,0.16216216216216217,0.0038822652757078,0.985375993541977,0.0091953388679669,0.9718426350444506,0.0057377049180327,0.0131147540983606
0,Vlaams Belang,IDG,Belgium,9,1124.0,1125.0,3,3.0,65.0,0.13043478260869565,65,0.046153846153846156,0.0258007117437722,0.9826666666666668,0.1361013292092371,0.635259186406462,0.0258007117437722,0.2817777777777778
0,DIE LINKE.,The Left,Germany,9,1208.0,1208.0,5,5.0,39.0,0.04950495049504951,40,0.125,0.0634312913907284,0.9349958609271524,0.0455936716406449,0.8127230337109562,0.0745033112582781,0.0985099337748344
0,Bündnis 90/Die Grünen,Greens/EFA,Germany,9,1125.0,1125.0,22,21.0,71.0,0.21782178217821782,74,0.2972972972972973,0.0033707602339181,0.9917997776675797,0.0030113513150487,0.9708371799148856,0.0044444444444444,0.0053333333333333
0,Groen,Greens/EFA,Belgium,9,0.0,558.0,2,1.0,71.0,0.08695652173913043,74,0.02702702702702703,,1.0,0.2395593329379997,0.9710932800018528,,0.2544802867383512
1,Les Républicains,EPP,France,9,1190.0,1190.0,7,7.0,177.0,0.08860759493670886,183,0.03825136612021858,0.0110504201680672,0.9604141656662664,0.0905766789708909,0.9236899073677176,0.0168067226890756,0.1252100840336134
0,Partido Socialista,S&D,Portugal,7,21.0,430.0,10,9.0,144.0,0.43478260869565216,155,0.06451612903225806,0.4523809523809524,0.9940685882038964,0.8954620650563098,0.9628277240160852,0.5238095238095238,0.9767441860465116
1,Ano 2011,REG,Czech Republic,4,1211.0,1211.0,5,5.0,103.0,0.23809523809523808,107,0.04672897196261682,0.0033030553261767,0.9864574731626754,0.1029964784946372,0.9186975118191354,0.0033030553261767,0.1461601981833195
0,Demokratikus Koalíció,S&D,Hungary,4,1118.0,1118.0,4,4.0,144.0,0.18181818181818182,155,0.025806451612903226,0.0,0.9983228980322004,0.012364786689959,0.9647477067958384,0.0,0.0187835420393559
0,Christlich-Soziale Union in Bayern e.V.,EPP,Germany,9,1211.0,1211.0,6,6.0,177.0,0.0594059405940594,183,0.03278688524590164,0.0058629232039636,0.9820189925681254,0.0118572788098455,0.9244005356219364,0.0066061106523534,0.0214698596201486
0,Momentum,REG,Hungary,4,1156.0,1190.0,2,2.0,103.0,0.09090909090909091,107,0.018691588785046728,0.0,0.9949579831932772,0.0199927697664853,0.9202630192133756,0.0,0.0352941176470588
1,Südtiroler Volkspartei,EPP,Italy,9,0.0,1231.0,1,,177.0,0.01282051282051282,183,0.00546448087431694,,,0.0210571882848852,0.9223046840427488,,0.0341186027619821
0,Lega,IDG,Italy,9,1206.0,1206.0,24,24.0,65.0,0.3076923076923077,65,0.36923076923076925,0.0024334847501622,0.9912115293666492,0.0577353345419198,0.6377423447557019,0.0024875621890547,0.160033167495854
0,Platforma Obywatelska,EPP,Poland,4,1210.0,1210.0,11,11.0,177.0,0.21153846153846154,183,0.060109289617486336,0.0060055096418732,0.974201728024042,0.0095312307204601,0.9216574168389352,0.009090909090909,0.0190082644628099
0,Christlich Demokratische Union Deutschlands,EPP,Germany,9,1164.0,1164.0,24,23.0,177.0,0.2376237623762376,183,0.13114754098360656,0.0048282902664345,0.9845970496193164,0.0064532507824906,0.92639925121243,0.0068728522336769,0.0128865979381443
0,Partido Socialista Obrero Español,S&D,Spain,7,1218.0,1218.0,20,20.0,144.0,0.3333333333333333,155,0.12903225806451613,0.000929046754818,0.9918172138788968,0.002853071180106,0.9644251985540448,0.0016420361247947,0.0049261083743842
1,Liste Renaissance,REG,France,9,1239.0,1239.0,10,10.0,103.0,0.12658227848101267,107,0.09345794392523364,0.0418199200584188,0.9815063030862065,0.049063178439488,0.9204344960624028,0.0460048426150121,0.0710250201775625
1,VMRO,ECR,Bulgaria,3,1086.0,1216.0,2,2.0,64.0,0.11764705882352941,67,0.029850746268656716,0.0,0.9932154605263158,0.0521315285494046,0.7612763634056372,0.0,0.0945723684210526
0,Österreichische Volkspartei,EPP,Austria,5,148.0,674.0,8,7.0,177.0,0.4,183,0.04371584699453552,0.112331081081081,0.9838351913573152,0.741822045182705,0.9233805252822992,0.1216216216216216,0.844213649851632
1,Christlich Demokratische Union Deutschlands,EPP,Germany,9,1181.0,1181.0,24,23.0,177.0,0.2376237623762376,183,0.13114754098360656,0.0069368766288749,0.9839653356913102,0.006455488365693,0.921987029931223,0.0101608806096528,0.012701100762066
1,GroenLinks,Greens/EFA,Netherlands,9,1219.0,1219.0,3,3.0,71.0,0.09090909090909091,74,0.04054054054054054,0.0032813781788351,0.9924118129614438,0.0040923996124999,0.9714229834120284,0.0032813781788351,0.0065627563576702
0,JA21,ECR,Netherlands,9,714.0,1128.0,4,3.0,64.0,0.12121212121212122,67,0.05970149253731343,0.0014005602240896,0.9957317073170732,0.4943559811969812,0.7629951716818234,0.0014005602240896,0.6693262411347518
1,DIE LINKE.,The Left,Germany,9,1185.0,1185.0,5,5.0,39.0,0.04950495049504951,40,0.125,0.0194092827004219,0.9342616033755272,0.0242750297115608,0.8133089050814475,0.0253164556962025,0.0582278481012658
0,Freie Wähler,REG,Germany,9,1217.0,1222.0,2,2.0,103.0,0.019801980198019802,107,0.018691588785046728,0.0,0.9607201309328968,0.0574042501914847,0.9226827245289272,0.0,0.0891980360065466
1,Sozialdemokratische Partei Deutschlands,S&D,Germany,9,1223.0,1223.0,18,16.0,144.0,0.1782178217821782,155,0.11612903225806452,0.0172005427115811,0.9725110420378204,0.0255448303319138,0.9635110196806204,0.0245298446443172,0.0367947669664758
1,Partido Popular,EPP,Spain,7,1160.0,1160.0,13,13.0,177.0,0.21666666666666667,183,0.07103825136612021,0.0068214472309299,0.9834615384615384,0.0185886441018205,0.9272469554403104,0.0086206896551724,0.0284482758620689
1,Europa Verde,Greens/EFA,Italy,9,0.0,1240.0,1,,71.0,0.01282051282051282,74,0.013513513513513514,,,0.0585020729309679,0.9710546413819466,,0.0693548387096774
0,Les Républicains,EPP,France,9,1199.0,1199.0,7,7.0,177.0,0.08860759493670886,183,0.03825136612021858,0.0239366138448707,0.959877278684618,0.0821851320369435,0.9259759741157326,0.0325271059216013,0.1150959132610508
1,Socialni demokrati,S&D,Slovenia,4,1109.0,1134.0,3,2.0,144.0,0.3333333333333333,155,0.01935483870967742,0.0,0.975043782837128,0.0278525236279496,0.9643967368657768,0.0,0.0352733686067019
0,Partidul Naţional Liberal,EPP,Romania,3,1203.0,1203.0,11,10.0,177.0,0.3055555555555556,183,0.060109289617486336,0.0101586311997783,0.9821675968808138,0.0121003675527769,0.9228086965529472,0.0133000831255195,0.0207813798836242
0,Mouvement Démocrate,REG,France,9,1240.0,1241.0,5,5.0,103.0,0.06329113924050633,107,0.04672897196261682,0.0050403225806451,0.9912570507655116,0.0206180565971208,0.9194372354472048,0.0056451612903225,0.040290088638195
1,Centerpartiet,REG,Sweden,5,468.0,704.0,3,2.0,103.0,0.13043478260869565,107,0.028037383177570093,0.0,0.9922212618841832,0.3120134010583228,0.9250376528531732,0.0,0.3863636363636363
1,Christlich-Soziale Union in Bayern e.V.,EPP,Germany,9,1136.0,1136.0,6,6.0,177.0,0.0594059405940594,183,0.03278688524590164,0.0174295774647887,0.981294014084507,0.0172093396955744,0.9187222772263124,0.0184859154929577,0.0316901408450704
1,Partido Social Democrata,EPP,Portugal,7,1230.0,1230.0,6,6.0,177.0,0.2608695652173913,183,0.03278688524590164,0.0041463414634146,0.9909959349593498,0.0135917215407368,0.9233448143921829,0.0048780487804878,0.0252032520325203
1,Partido Socialista Obrero Español,S&D,Spain,7,1227.0,1227.0,20,20.0,144.0,0.3333333333333333,155,0.12903225806451613,0.0017039574046394,0.99169460763642,0.0031935973841207,0.963876598408664,0.0024449877750611,0.0057049714751426
1,Partito Democratico,S&D,Italy,9,1215.0,1215.0,18,16.0,144.0,0.23076923076923078,155,0.11612903225806452,0.0049672138561027,0.984059073642407,0.0084657242242287,0.9647326193258512,0.0065843621399176,0.0115226337448559
1,Partido Comunista Português,The Left,Portugal,7,828.0,984.0,3,2.0,39.0,0.13043478260869565,40,0.075,0.0,0.9946524064171124,0.3387861916631971,0.8130592080594261,0.0,0.4491869918699187
0,Alternative für Deutschland,IDG,Germany,9,1232.0,1232.0,9,9.0,65.0,0.0891089108910891,65,0.13846153846153847,0.0060659206864564,0.9813529104823748,0.1546898764430231,0.6337223133084315,0.0089285714285714,0.3157467532467532
0,Fratelli d'Italia,ECR,Italy,9,1215.0,1215.0,8,8.0,64.0,0.10256410256410256,67,0.11940298507462686,0.0020576131687242,0.9272663139329804,0.0408887294356298,0.7637303407375524,0.0032921810699588,0.08559670781893
0,Fratelli d'Italia,ECR,Italy,9,1204.0,1204.0,8,8.0,64.0,0.10256410256410256,67,0.11940298507462686,0.0156917418130042,0.9252284053156146,0.0529813963191572,0.7618542185393307,0.021594684385382,0.1088039867109634
1,Fratelli d'Italia,ECR,Italy,9,1191.0,1196.0,8,8.0,64.0,0.10256410256410256,67,0.11940298507462686,0.0038982847547079,0.9256897993311036,0.0445611688376533,0.7630195011740871,0.0058774139378673,0.0928093645484949
0,Fine Gael Party,EPP,Ireland,9,1216.0,1216.0,6,5.0,177.0,0.4,183,0.03278688524590164,0.0,0.9912006578947368,0.0350018451152301,0.9247766730726362,0.0,0.0526315789473684
0,Istarski demokratski sabor - Dieta democratica istriana,REG,Croatia,2,0.0,1248.0,1,,103.0,0.07142857142857142,107,0.009345794392523364,,,0.0079226013928765,0.9200144854072472,,0.0192307692307692
1,Prawo i Sprawiedliwość,ECR,Poland,4,1208.0,1208.0,24,24.0,64.0,0.46153846153846156,67,0.3582089552238806,0.0214107616738059,0.9834963805980116,0.0184247221824975,0.7640339442367042,0.0240066225165562,0.0339403973509933
0,Democratic Rally,EPP,Cyprus,4,1221.0,1226.0,2,2.0,177.0,0.3333333333333333,183,0.01092896174863388,0.0,0.9908238172920064,0.0329567735499813,0.9233468713871914,0.0,0.0587275693311582
0,Elliniki Lusi-Greek Solution,ECR,Greece,8,0.0,1181.0,2,1.0,64.0,0.09090909090909091,67,0.029850746268656716,,1.0,0.2275246914516324,0.7605122946853785,,0.3209144792548687
0,Platforma Obywatelska,EPP,Poland,4,1202.0,1202.0,11,11.0,177.0,0.21153846153846154,183,0.060109289617486336,0.003161397670549,0.9764674316255016,0.0083229743419946,0.9257228295943531,0.0058236272878535,0.0158069883527454
0,Christen-Democratisch & Vlaams,EPP,Belgium,9,1141.0,1188.0,3,2.0,177.0,0.13043478260869565,183,0.01639344262295082,0.0,0.9753787878787878,0.0379284930733019,0.9227783478975516,0.0,0.0664983164983165
1,Bündnis 90/Die Grünen,Greens/EFA,Germany,9,1089.0,1089.0,22,21.0,71.0,0.21782178217821782,74,0.2972972972972973,0.0126817416590143,0.9927109000286596,0.011985670321223,0.9728035701604064,0.0137741046831955,0.0146923783287419
0,Bündnis 90/Die Grünen,Greens/EFA,Germany,9,1221.0,1221.0,22,21.0,71.0,0.21782178217821782,74,0.2972972972972973,0.0011005323505323,0.9923154839880144,0.0014020285281282,0.9718366556376856,0.0016380016380016,0.0024570024570024
0,Arbetarepartiet- Socialdemokraterna,S&D,Sweden,5,1240.0,1240.0,6,5.0,144.0,0.2608695652173913,155,0.03870967741935484,0.0028225806451612,0.9877419354838708,0.0372711135280111,0.9631517696734871,0.0040322580645161,0.0451612903225806
0,Socialdemokratiet,S&D,Denmark,9,1194.0,1194.0,3,3.0,144.0,0.2,155,0.01935483870967742,0.0016750418760469,0.9958123953098827,0.0615489259255727,0.9630816200837432,0.0016750418760469,0.0703517587939698
0,"Venstre, Danmarks Liberale Parti",REG,Denmark,9,1191.0,1212.0,4,4.0,103.0,0.26666666666666666,107,0.037383177570093455,0.017632241813602,0.989170792079208,0.095100093861222,0.9196806526147622,0.017632241813602,0.1336633663366336
1,Christlich Demokratische Union Deutschlands,EPP,Germany,9,1151.0,1151.0,24,23.0,177.0,0.2376237623762376,183,0.13114754098360656,0.0077884256787613,0.983539660280041,0.0067159929820199,0.9210225481418912,0.0104257167680278,0.0139009556907037
0,Partido Socialista Obrero Español,S&D,Spain,7,1196.0,1196.0,20,20.0,144.0,0.3333333333333333,155,0.12903225806451613,0.0015842281288505,0.9920491550783314,0.0037689056186491,0.9659846892325314,0.0025083612040133,0.0066889632107023
0,NEOS – Das Neue Österreich,REG,Austria,5,0.0,1213.0,1,,103.0,0.05,107,0.009345794392523364,,,0.0192765758192692,0.9222493075495948,,0.0387469084913437
0,Lega,IDG,Italy,9,1208.0,1208.0,24,24.0,65.0,0.3076923076923077,65,0.36923076923076925,0.0148802122869931,0.9916750611857154,0.0679231400481122,0.6372242380580083,0.0165562913907284,0.1763245033112583
0,Partido Socialista Obrero Español,S&D,Spain,7,1210.0,1210.0,20,20.0,144.0,0.3333333333333333,155,0.12903225806451613,0.0010881542699724,0.9906862282656748,0.0039670892198208,0.9629798990860634,0.0016528925619834,0.0066115702479338
0,Partido Popular,EPP,Spain,7,1165.0,1165.0,13,13.0,177.0,0.21666666666666667,183,0.07103825136612021,0.0046156847444401,0.9822352111407906,0.0218923686268528,0.9245587235699508,0.0060085836909871,0.0334763948497854
0,Partido Socialista Obrero Español,S&D,Spain,7,1242.0,1242.0,20,20.0,144.0,0.3333333333333333,155,0.12903225806451613,0.0018433765573353,0.9915300613538376,0.0042263928803459,0.9634872017338496,0.002415458937198,0.0064412238325281
1,Partido Socialista Obrero Español,S&D,Spain,7,1211.0,1211.0,20,20.0,144.0,0.3333333333333333,155,0.12903225806451613,0.0028134770793014,0.9916278188128972,0.0,0.9658317927220988,0.0041288191577208,0.0
1,Partido Socialista Obrero Español,S&D,Spain,7,1232.0,1232.0,20,20.0,144.0,0.3333333333333333,155,0.12903225806451613,0.0018583390293916,0.9915424806830084,0.0040332468970534,0.963405762534364,0.0024350649350649,0.0064935064935064
0,Ciudadanos – Partido de la Ciudadanía,REG,Spain,7,1224.0,1224.0,6,6.0,103.0,0.1,107,0.056074766355140186,0.0019607843137254,0.9908496732026144,0.0100504449282454,0.9215572569801348,0.0024509803921568,0.0245098039215686
0,Rassemblement national,IDG,France,9,1080.0,1080.0,19,19.0,65.0,0.24050632911392406,65,0.2923076923076923,0.0,0.9966721786913352,0.0789978628636556,0.6334445726525345,0.0,0.2222222222222222
1,Sozialdemokratische Partei Deutschlands,S&D,Germany,9,966.0,1009.0,18,16.0,144.0,0.1782178217821782,155,0.11612903225806452,0.0164139259636154,0.97186922501845,0.0707899541943329,0.9616504676111172,0.0248447204968944,0.0862239841427155
0,Bündnis 90/Die Grünen,Greens/EFA,Germany,9,1127.0,1127.0,22,21.0,71.0,0.21782178217821782,74,0.2972972972972973,0.0049911268855368,0.9926538462869472,0.0047767430830208,0.9716326341487026,0.0053238686779059,0.0062111801242236
1,Sozialdemokratische Partei Deutschlands,S&D,Germany,9,1031.0,1031.0,18,16.0,144.0,0.1782178217821782,155,0.11612903225806452,0.0025131189534681,0.972891255608278,0.0191139978981334,0.9626410997384376,0.0048496605237633,0.02909796314258
0,Progressive Party of Working People - Left - New Forces,The Left,Cyprus,4,1196.0,1218.0,2,2.0,39.0,0.3333333333333333,40,0.05,0.0,0.9667487684729064,0.0734317483175633,0.8120510690177967,0.0,0.1346469622331691
0,Coalition of the Radical Left,The Left,Greece,8,1171.0,1171.0,6,6.0,39.0,0.2727272727272727,40,0.15,0.006063193851409,0.9823654995730148,0.0606982375066629,0.8098173767923623,0.0068317677198975,0.10333048676345
0,Familien-Partei Deutschlands,EPP,Germany,9,0.0,1060.0,1,,177.0,0.009900990099009901,183,0.00546448087431694,,,0.0868544490136769,0.9281844636692012,,0.110377358490566
0,USR-PLUS,REG,Romania,3,0.0,737.0,1,,103.0,0.027777777777777776,107,0.009345794392523364,,,0.2641920718427749,0.9277367673471496,,0.3202170963364993
1,Bündnis 90/Die Grünen,Greens/EFA,Germany,9,985.0,1023.0,22,21.0,71.0,0.21782178217821782,74,0.2972972972972973,0.0008549292011755,0.9929795725615578,0.0368018194477878,0.9725638036084888,0.0010152284263959,0.0391006842619745
1,Christlich Demokratische Union Deutschlands,EPP,Germany,9,1205.0,1205.0,24,23.0,177.0,0.2376237623762376,183,0.13114754098360656,0.0285595467911796,0.9836459196454356,0.0238684156477861,0.9241078273455112,0.0331950207468879,0.0365145228215767
0,Freie Demokratische Partei,REG,Germany,9,1201.0,1201.0,5,5.0,103.0,0.04950495049504951,107,0.04672897196261682,0.0080141548709408,0.9945878434637802,0.0482238848051176,0.9224106901115954,0.0083263946711074,0.0832639467110741
0,Place publique,S&D,France,9,1204.0,1216.0,2,2.0,144.0,0.02531645569620253,155,0.012903225806451613,0.0,0.9833470394736842,0.0621235054809246,0.9645883854936642,0.0,0.0740131578947368
1,Parti démocratique,REG,Luxembourg,9,0.0,1223.0,1,,103.0,0.14285714285714285,107,0.009345794392523364,,,0.0183822855924293,0.920670675102974,,0.0392477514309076
0,Partido Socialista Obrero Español,S&D,Spain,7,1192.0,1192.0,20,20.0,144.0,0.3333333333333333,155,0.12903225806451613,0.0007726951607205,0.991818500183542,0.0035203795464729,0.9647957885949636,0.0008389261744966,0.0058724832214765
0,Partido Socialista Obrero Español,S&D,Spain,7,1219.0,1219.0,20,20.0,144.0,0.3333333333333333,155,0.12903225806451613,0.0034540822935106,0.991823932080182,0.0053272547676165,0.9635854648046276,0.0041017227235438,0.0082034454470877
1,Partido Popular,EPP,Spain,7,1155.0,1155.0,13,13.0,177.0,0.21666666666666667,183,0.07103825136612021,0.0048996458087367,0.9841298095843553,0.0130119406677106,0.9262002761168248,0.0077922077922077,0.0216450216450216
0,Lega,IDG,Italy,9,1228.0,1228.0,24,24.0,65.0,0.3076923076923077,65,0.36923076923076925,0.0019119104942642,0.990858301324567,0.058355149425287,0.6379624182452467,0.002442996742671,0.1628664495114006
1,Partidul Puterii Umaniste,S&D,Romania,3,0.0,1233.0,1,,144.0,0.027777777777777776,155,0.0064516129032258064,,,0.0376952760301319,0.9633245056247802,,0.0429845904298459
0,PIRÁTI,Greens/EFA,Czech Republic,4,1179.0,1180.0,3,3.0,71.0,0.14285714285714285,74,0.04054054054054054,0.0042408821034775,0.9955508474576272,0.0475745240273479,0.9719280842585452,0.0042408821034775,0.0550847457627118
0,Rassemblement national,IDG,France,9,1226.0,1226.0,19,19.0,65.0,0.24050632911392406,65,0.2923076923076923,0.0,0.9949468494580148,0.0833239877421358,0.6340355375769934,0.0,0.233278955954323
0,Lista Marjana Šarca,REG,Slovenia,4,1191.0,1244.0,2,2.0,103.0,0.2222222222222222,107,0.018691588785046728,0.0,0.9837218649517684,0.0157474202152366,0.9193372869648656,0.0,0.0297427652733119
0,Mouvement Démocrate,REG,France,9,1220.0,1220.0,5,5.0,103.0,0.06329113924050633,107,0.04672897196261682,0.0096311475409836,0.99202868852459,0.0189086359167219,0.9196541756824812,0.010655737704918,0.0393442622950819
0,Partito Democratico,S&D,Italy,9,1217.0,1217.0,18,16.0,144.0,0.23076923076923078,155,0.11612903225806452,0.00238336027161,0.9844954501127468,0.008229423939161,0.964836365292881,0.0032867707477403,0.0115036976170912
1,Partito Democratico,S&D,Italy,9,95.0,432.0,18,16.0,144.0,0.23076923076923078,155,0.11612903225806452,0.7021833429728166,0.9812701437251796,0.8913164073477157,0.9624249241673996,0.7684210526315789,0.9722222222222222
0,Liste Renaissance,REG,France,9,1195.0,1195.0,10,10.0,103.0,0.12658227848101267,107,0.09345794392523364,0.009602510460251,0.9826245267981673,0.0223447511290417,0.9252009014057154,0.0133891213389121,0.0393305439330543
1,Parti Socialiste,S&D,France,9,1220.0,1225.0,5,5.0,144.0,0.06329113924050633,155,0.03225806451612903,0.0042008196721311,0.957469387755102,0.0493964476494209,0.9642898450650148,0.0065573770491803,0.0595918367346938
0,Bloco de Esquerda,The Left,Portugal,7,1134.0,1189.0,2,2.0,39.0,0.08695652173913043,40,0.05,0.0,0.9968460891505468,0.0372424445909612,0.809394165541879,0.0,0.0714886459209419
1,Arbetarepartiet- Socialdemokraterna,S&D,Sweden,5,1219.0,1219.0,6,5.0,144.0,0.2608695652173913,155,0.03870967741935484,0.0097415914684167,0.9875307629204264,0.0320384647375926,0.9644554700158788,0.0106644790812141,0.0401968826907301
0,Freie Demokratische Partei,REG,Germany,9,1236.0,1237.0,5,5.0,103.0,0.04950495049504951,107,0.04672897196261682,0.0008090614886731,0.9947453516572352,0.0457198290160997,0.9206885860081666,0.0008090614886731,0.0792239288601455
0,Bündnis 90/Die Grünen,Greens/EFA,Germany,9,1145.0,1145.0,22,21.0,71.0,0.21782178217821782,74,0.2972972972972973,0.0004639737991266,0.992120865792672,0.0005505526420258,0.9703857357633564,0.0008733624454148,0.0017467248908296
0,Freiheitliche Partei Österreichs,IDG,Austria,5,1228.0,1236.0,3,3.0,65.0,0.15,65,0.046153846153846156,0.000814332247557,0.9979773462783172,0.138980357955655,0.6362309420209881,0.000814332247557,0.290453074433657
0,Perussuomalaiset,IDG,Finland,5,1078.0,1097.0,2,2.0,65.0,0.14285714285714285,65,0.03076923076923077,0.0,0.9788058340929808,0.1693941146739095,0.6394612495176965,0.0,0.3199635369188696
0,Platforma Obywatelska,EPP,Poland,4,1206.0,1206.0,11,11.0,177.0,0.21153846153846154,183,0.060109289617486336,0.0019071310116086,0.9753915308019786,0.0091554749890133,0.9237904735376996,0.0041459369817578,0.0182421227197346
1,Parti chrétien social luxembourgeois,EPP,Luxembourg,9,1209.0,1217.0,2,2.0,177.0,0.2857142857142857,183,0.01092896174863388,0.0,0.9950698438783896,0.028528639955581,0.9229477051389654,0.0,0.0550534100246507
1,Bündnis 90/Die Grünen,Greens/EFA,Germany,9,1151.0,1151.0,22,21.0,71.0,0.21782178217821782,74,0.2972972972972973,0.0037503620040544,0.9915364763500254,0.0029871190822351,0.971307614943916,0.0052128583840139,0.0052128583840139
1,Vihreä liitto,Greens/EFA,Finland,5,1163.0,1176.0,3,3.0,71.0,0.21428571428571427,74,0.04054054054054054,0.0060189165950128,0.989158163265306,0.0122450886343499,0.971287530959201,0.0060189165950128,0.0153061224489795
0,Partidul Naţional Liberal,EPP,Romania,3,1201.0,1201.0,11,10.0,177.0,0.3055555555555556,183,0.060109289617486336,0.0158052813131913,0.9821805241663693,0.0194190147833814,0.9257329185185922,0.0183180682764363,0.0283097418817651
0,La République en marche,REG,France,9,1221.0,1221.0,5,5.0,103.0,0.06329113924050633,107,0.04672897196261682,0.0,0.9924447174447176,0.0161045193443923,0.9218049117647852,0.0,0.0335790335790335
1,Partij voor de Dieren,The Left,Netherlands,9,0.0,1234.0,1,,39.0,0.030303030303030304,40,0.025,,,0.1116038869203555,0.8108746468519844,,0.1888168557536466
0,Sozialdemokratische Partei Österreichs,S&D,Austria,5,1228.0,1228.0,5,5.0,144.0,0.25,155,0.03225806451612903,0.0021376221498371,0.997577361563518,0.0177709570478742,0.9643387245128682,0.002442996742671,0.0268729641693811
0,Suomen Sosialidemokraattinen Puolue/Finlands Socialdemokratiska Parti,S&D,Finland,5,981.0,1198.0,2,2.0,144.0,0.14285714285714285,155,0.012903225806451613,0.0,0.9874791318864776,0.0173423703789963,0.963872852872064,0.0,0.020033388981636
0,Christlich Demokratische Union Deutschlands,EPP,Germany,9,1205.0,1205.0,24,23.0,177.0,0.2376237623762376,183,0.13114754098360656,0.003844663289684,0.983830422285506,0.0064170077172142,0.9239471776203142,0.0058091286307053,0.0132780082987551
0,Bündnis 90/Die Grünen,Greens/EFA,Germany,9,1192.0,1192.0,22,21.0,71.0,0.21782178217821782,74,0.2972972972972973,0.0053005836739499,0.9924843243991344,0.0042160573642934,0.9721016592010088,0.0058724832214765,0.0058724832214765
1,Polskie Stronnictwo Ludowe,EPP,Poland,4,1204.0,1207.0,3,3.0,177.0,0.057692307692307696,183,0.01639344262295082,0.0024916943521594,0.9896437448218725,0.0104504497103628,0.9245763944415114,0.0024916943521594,0.0198840099420049
