vote_id,title,policy,final_vote
1646,Mortgage legislation and risky financial instruments in the EU: the case of Spain,Economic & monetary affairs,False
1647,Mortgage legislation and risky financial instruments in the EU: the case of Spain,Economic & monetary affairs,False
1648,Mortgage legislation and risky financial instruments in the EU: the case of Spain,Economic & monetary affairs,False
1649,Mortgage legislation and risky financial instruments in the EU: the case of Spain,Economic & monetary affairs,False
1650,Mortgage legislation and risky financial instruments in the EU: the case of Spain,Economic & monetary affairs,False
1651,Mortgage legislation and risky financial instruments in the EU: the case of Spain,Economic & monetary affairs,False
1652,Mortgage legislation and risky financial instruments in the EU: the case of Spain,Economic & monetary affairs,False
1653,Mortgage legislation and risky financial instruments in the EU: the case of Spain,Economic & monetary affairs,False
1654,Mortgage legislation and risky financial instruments in the EU: the case of Spain,Economic & monetary affairs,True
1655,The death penalty,Foreign & security policy,False
1656,The death penalty,Foreign & security policy,False
1657,The death penalty,Foreign & security policy,False
1658,The death penalty,Foreign & security policy,False
1659,The death penalty,Foreign & security policy,False
1660,The death penalty,Foreign & security policy,False
1661,The death penalty,Foreign & security policy,True
1662,Lessons learned from the red mud disaster five years after the accident in Hungary,Environment & public health,False
1663,Lessons learned from the red mud disaster five years after the accident in Hungary,Environment & public health,False
1664,Lessons learned from the red mud disaster five years after the accident in Hungary,Environment & public health,False
1665,Lessons learned from the red mud disaster five years after the accident in Hungary,Environment & public health,False
1666,Lessons learned from the red mud disaster five years after the accident in Hungary,Environment & public health,True
1667,Renewal of the EU Plan of action on Gender equality and Women's empowerment in development,Gender equality,False
1668,Renewal of the EU Plan of action on Gender equality and Women's empowerment in development,Gender equality,False
1669,Renewal of the EU Plan of action on Gender equality and Women's empowerment in development,Gender equality,True
1670,Equal opportunities and equal treatment of men and women in matters of employment and occupation,Gender equality,False
1671,Equal opportunities and equal treatment of men and women in matters of employment and occupation,Gender equality,False
1672,Equal opportunities and equal treatment of men and women in matters of employment and occupation,Gender equality,False
1673,Equal opportunities and equal treatment of men and women in matters of employment and occupation,Gender equality,False
1674,Equal opportunities and equal treatment of men and women in matters of employment and occupation,Gender equality,False
1675,Equal opportunities and equal treatment of men and women in matters of employment and occupation,Gender equality,False
1676,Equal opportunities and equal treatment of men and women in matters of employment and occupation,Gender equality,False
1677,Equal opportunities and equal treatment of men and women in matters of employment and occupation,Gender equality,False
1678,Equal opportunities and equal treatment of men and women in matters of employment and occupation,Gender equality,False
1679,Equal opportunities and equal treatment of men and women in matters of employment and occupation,Gender equality,False
1680,Equal opportunities and equal treatment of men and women in matters of employment and occupation,Gender equality,False
1681,Equal opportunities and equal treatment of men and women in matters of employment and occupation,Gender equality,False
1682,Equal opportunities and equal treatment of men and women in matters of employment and occupation,Gender equality,False
1683,Equal opportunities and equal treatment of men and women in matters of employment and occupation,Gender equality,False
1684,Equal opportunities and equal treatment of men and women in matters of employment and occupation,Gender equality,False
1685,Equal opportunities and equal treatment of men and women in matters of employment and occupation,Gender equality,False
1686,Equal opportunities and equal treatment of men and women in matters of employment and occupation,Gender equality,False
1687,Equal opportunities and equal treatment of men and women in matters of employment and occupation,Gender equality,False
1688,Equal opportunities and equal treatment of men and women in matters of employment and occupation,Gender equality,False
1689,Equal opportunities and equal treatment of men and women in matters of employment and occupation,Gender equality,False
1690,Equal opportunities and equal treatment of men and women in matters of employment and occupation,Gender equality,False
1691,Equal opportunities and equal treatment of men and women in matters of employment and occupation,Gender equality,False
1692,Equal opportunities and equal treatment of men and women in matters of employment and occupation,Gender equality,False
1693,Equal opportunities and equal treatment of men and women in matters of employment and occupation,Gender equality,False
1694,Equal opportunities and equal treatment of men and women in matters of employment and occupation,Gender equality,False
1695,Equal opportunities and equal treatment of men and women in matters of employment and occupation,Gender equality,False
1696,Equal opportunities and equal treatment of men and women in matters of employment and occupation,Gender equality,False
1697,Equal opportunities and equal treatment of men and women in matters of employment and occupation,Gender equality,False
1698,Equal opportunities and equal treatment of men and women in matters of employment and occupation,Gender equality,False
1699,Equal opportunities and equal treatment of men and women in matters of employment and occupation,Gender equality,False
1700,Equal opportunities and equal treatment of men and women in matters of employment and occupation,Gender equality,False
1701,Equal opportunities and equal treatment of men and women in matters of employment and occupation,Gender equality,False
1702,Equal opportunities and equal treatment of men and women in matters of employment and occupation,Gender equality,False
1703,Equal opportunities and equal treatment of men and women in matters of employment and occupation,Gender equality,True
1704,"Access for consultation of the Visa Information System (VIS) by Member States and Europol for the prevention, detection and investigation of terrorist offences and of other serious criminal offences","Civil liberties, justice & home affairs",True
1705,"Draft amending budget No 6/2015: Own resources, Union trust funds for external action, Office of the Body of European Regulators for Electronic Communications",Budget,True
1706,Mobilisation of the Flexibility Instrument for immediate budgetary measures under the European Agenda on Migration,Budget,True
1707,Draft amending budget No 7/2015: Managing the refugee crisis: immediate budgetary measures under the European Agenda on Migration,Budget,False
1708,Draft amending budget No 7/2015: Managing the refugee crisis: immediate budgetary measures under the European Agenda on Migration,Budget,False
1709,Draft amending budget No 7/2015: Managing the refugee crisis: immediate budgetary measures under the European Agenda on Migration,Budget,False
1710,Draft amending budget No 7/2015: Managing the refugee crisis: immediate budgetary measures under the European Agenda on Migration,Budget,True
1711,Towards a new international climate agreement in Paris,Environment & public health,False
1712,Towards a new international climate agreement in Paris,Environment & public health,False
1713,Towards a new international climate agreement in Paris,Environment & public health,False
1714,Towards a new international climate agreement in Paris,Environment & public health,False
1715,Towards a new international climate agreement in Paris,Environment & public health,False
1716,Towards a new international climate agreement in Paris,Environment & public health,True
1717,Common Agricultural Policy: repealing obsolete acts,Agriculture,True
1718,EU-Switzerland agreement on the automatic exchange of financial account information,Economic & monetary affairs,True
1719,Taxation of savings income in the form of interest payments: repealing the Savings Directive,Economic & monetary affairs,True
1720,Automated data exchange with regard to dactyloscopic data in Sweden,"Civil liberties, justice & home affairs",True
1721,Automated data exchange with regard to dactyloscopic data in Belgium,"Civil liberties, justice & home affairs",True
1722,Automated data exchange with regard to dactyloscopic data in Poland,"Civil liberties, justice & home affairs",True
1723,Package travel and linked travel arrangements,Internal market & consumer protection,False
1724,European single market for electronic communications,"Industry, research & energy",False
1725,European single market for electronic communications,"Industry, research & energy",False
1726,European single market for electronic communications,"Industry, research & energy",False
1727,European single market for electronic communications,"Industry, research & energy",False
1728,European single market for electronic communications,"Industry, research & energy",False
1729,European single market for electronic communications,"Industry, research & energy",False
1730,European single market for electronic communications,"Industry, research & energy",False
1731,European single market for electronic communications,"Industry, research & energy",False
1732,European single market for electronic communications,"Industry, research & energy",False
1733,European single market for electronic communications,"Industry, research & energy",False
1734,European single market for electronic communications,"Industry, research & energy",False
1735,European single market for electronic communications,"Industry, research & energy",False
1736,European single market for electronic communications,"Industry, research & energy",False
1737,"Trade in certain goods which could be used for capital punishment, torture or other treatment or punishment",International trade,False
1738,"Trade in certain goods which could be used for capital punishment, torture or other treatment or punishment",International trade,False
1739,"Trade in certain goods which could be used for capital punishment, torture or other treatment or punishment",International trade,False
1740,"Trade in certain goods which could be used for capital punishment, torture or other treatment or punishment",International trade,False
1741,"Trade in certain goods which could be used for capital punishment, torture or other treatment or punishment",International trade,False
1742,"Trade in certain goods which could be used for capital punishment, torture or other treatment or punishment",International trade,False
1743,"Trade in certain goods which could be used for capital punishment, torture or other treatment or punishment",International trade,False
1744,"Trade in certain goods which could be used for capital punishment, torture or other treatment or punishment",International trade,False
1745,"Trade in certain goods which could be used for capital punishment, torture or other treatment or punishment",International trade,False
1746,"Trade in certain goods which could be used for capital punishment, torture or other treatment or punishment",International trade,False
1747,"Trade in certain goods which could be used for capital punishment, torture or other treatment or punishment",International trade,False
1748,"Trade in certain goods which could be used for capital punishment, torture or other treatment or punishment",International trade,False
1749,"Trade in certain goods which could be used for capital punishment, torture or other treatment or punishment",International trade,False
1750,Mandatory automatic exchange of information in the field of taxation,Economic & monetary affairs,False
1751,Mandatory automatic exchange of information in the field of taxation,Economic & monetary affairs,False
1752,Mandatory automatic exchange of information in the field of taxation,Economic & monetary affairs,False
1753,Mandatory automatic exchange of information in the field of taxation,Economic & monetary affairs,False
1754,Mandatory automatic exchange of information in the field of taxation,Economic & monetary affairs,False
1755,Mandatory automatic exchange of information in the field of taxation,Economic & monetary affairs,False
1756,Mandatory automatic exchange of information in the field of taxation,Economic & monetary affairs,True
1757,Discharge 2013: ARTEMIS Joint Undertaking,Budgetary control,True
1758,Discharge 2013: European Institute of Innovation and Technology (EIT),Budgetary control,True
1759,Discharge 2013: ENIAC Joint Undertaking,Budgetary control,True
1760,Discharge 2013: EU general budget - European Council and Council,Budgetary control,True
1761,Ebola crisis: long-term lessons,Development,True
1762,Emission measurements in the automotive sector,Environment & public health,False
1763,Emission measurements in the automotive sector,Environment & public health,False
1764,Emission measurements in the automotive sector,Environment & public health,False
1765,Emission measurements in the automotive sector,Environment & public health,False
1766,Emission measurements in the automotive sector,Environment & public health,False
1767,Emission measurements in the automotive sector,Environment & public health,False
1768,Emission measurements in the automotive sector,Environment & public health,False
1769,Emission measurements in the automotive sector,Environment & public health,False
1770,Emission measurements in the automotive sector,Environment & public health,False
1771,Emission measurements in the automotive sector,Environment & public health,False
1772,Emission measurements in the automotive sector,Environment & public health,False
1773,Emission measurements in the automotive sector,Environment & public health,False
1774,Emission measurements in the automotive sector,Environment & public health,False
1775,Emission measurements in the automotive sector,Environment & public health,False
1776,Emission measurements in the automotive sector,Environment & public health,False
1777,Emission measurements in the automotive sector,Environment & public health,False
1778,Emission measurements in the automotive sector,Environment & public health,False
1779,Emission measurements in the automotive sector,Environment & public health,False
1780,Emission measurements in the automotive sector,Environment & public health,False
1781,Emission measurements in the automotive sector,Environment & public health,False
1782,Emission measurements in the automotive sector,Environment & public health,False
1783,Emission measurements in the automotive sector,Environment & public health,False
1784,Emission measurements in the automotive sector,Environment & public health,False
1785,Emission measurements in the automotive sector,Environment & public health,False
1786,Emission measurements in the automotive sector,Environment & public health,False
1787,Emission measurements in the automotive sector,Environment & public health,True
1788,Draft general budget of the European Union for 2016 - all sections,Budget,False
1789,Draft general budget of the European Union for 2016 - all sections,Budget,False
1790,Draft general budget of the European Union for 2016 - all sections,Budget,False
1791,Draft general budget of the European Union for 2016 - all sections,Budget,False
1792,Draft general budget of the European Union for 2016 - all sections,Budget,False
1793,Draft general budget of the European Union for 2016 - all sections,Budget,False
1794,Draft general budget of the European Union for 2016 - all sections,Budget,False
1795,Draft general budget of the European Union for 2016 - all sections,Budget,False
1796,Draft general budget of the European Union for 2016 - all sections,Budget,False
1797,Draft general budget of the European Union for 2016 - all sections,Budget,False
1798,Draft general budget of the European Union for 2016 - all sections,Budget,False
1799,Draft general budget of the European Union for 2016 - all sections,Budget,False
1800,Draft general budget of the European Union for 2016 - all sections,Budget,False
1801,Draft general budget of the European Union for 2016 - all sections,Budget,False
1802,Draft general budget of the European Union for 2016 - all sections,Budget,False
1803,Draft general budget of the European Union for 2016 - all sections,Budget,False
1804,Draft general budget of the European Union for 2016 - all sections,Budget,False
1805,Draft general budget of the European Union for 2016 - all sections,Budget,False
1806,Draft general budget of the European Union for 2016 - all sections,Budget,False
1807,Draft general budget of the European Union for 2016 - all sections,Budget,False
1808,Draft general budget of the European Union for 2016 - all sections,Budget,False
1809,Draft general budget of the European Union for 2016 - all sections,Budget,False
1810,Draft general budget of the European Union for 2016 - all sections,Budget,False
1811,Draft general budget of the European Union for 2016 - all sections,Budget,False
1812,Draft general budget of the European Union for 2016 - all sections,Budget,False
1813,Draft general budget of the European Union for 2016 - all sections,Budget,False
1814,Draft general budget of the European Union for 2016 - all sections,Budget,False
1815,Draft general budget of the European Union for 2016 - all sections,Budget,False
1816,Draft general budget of the European Union for 2016 - all sections,Budget,False
1817,Draft general budget of the European Union for 2016 - all sections,Budget,False
1818,Draft general budget of the European Union for 2016 - all sections,Budget,False
1819,Draft general budget of the European Union for 2016 - all sections,Budget,False
1820,Draft general budget of the European Union for 2016 - all sections,Budget,False
1821,Draft general budget of the European Union for 2016 - all sections,Budget,False
1822,Draft general budget of the European Union for 2016 - all sections,Budget,False
1823,Draft general budget of the European Union for 2016 - all sections,Budget,False
1824,Draft general budget of the European Union for 2016 - all sections,Budget,False
1825,Draft general budget of the European Union for 2016 - all sections,Budget,False
1826,Draft general budget of the European Union for 2016 - all sections,Budget,False
1827,Draft general budget of the European Union for 2016 - all sections,Budget,False
1828,Draft general budget of the European Union for 2016 - all sections,Budget,False
1829,Draft general budget of the European Union for 2016 - all sections,Budget,False
1830,Draft general budget of the European Union for 2016 - all sections,Budget,False
1831,Draft general budget of the European Union for 2016 - all sections,Budget,False
1832,Draft general budget of the European Union for 2016 - all sections,Budget,False
1833,Draft general budget of the European Union for 2016 - all sections,Budget,False
1834,Draft general budget of the European Union for 2016 - all sections,Budget,False
1835,Draft general budget of the European Union for 2016 - all sections,Budget,False
1836,Draft general budget of the European Union for 2016 - all sections,Budget,False
1837,Draft general budget of the European Union for 2016 - all sections,Budget,False
1838,Draft general budget of the European Union for 2016 - all sections,Budget,False
1839,General budget of the European Union for 2016 - all sections,Budget,False
1840,General budget of the European Union for 2016 - all sections,Budget,False
1841,General budget of the European Union for 2016 - all sections,Budget,False
1842,General budget of the European Union for 2016 - all sections,Budget,False
1843,General budget of the European Union for 2016 - all sections,Budget,False
1844,General budget of the European Union for 2016 - all sections,Budget,False
1845,General budget of the European Union for 2016 - all sections,Budget,False
1846,General budget of the European Union for 2016 - all sections,Budget,False
1847,General budget of the European Union for 2016 - all sections,Budget,False
1848,General budget of the European Union for 2016 - all sections,Budget,False
1849,General budget of the European Union for 2016 - all sections,Budget,False
1850,General budget of the European Union for 2016 - all sections,Budget,False
1851,General budget of the European Union for 2016 - all sections,Budget,False
1852,General budget of the European Union for 2016 - all sections,Budget,False
1853,General budget of the European Union for 2016 - all sections,Budget,False
1854,General budget of the European Union for 2016 - all sections,Budget,False
1855,General budget of the European Union for 2016 - all sections,Budget,False
1856,General budget of the European Union for 2016 - all sections,Budget,False
1857,General budget of the European Union for 2016 - all sections,Budget,False
1858,General budget of the European Union for 2016 - all sections,Budget,False
1859,General budget of the European Union for 2016 - all sections,Budget,False
1860,General budget of the European Union for 2016 - all sections,Budget,False
1861,General budget of the European Union for 2016 - all sections,Budget,False
1862,General budget of the European Union for 2016 - all sections,Budget,False
1863,General budget of the European Union for 2016 - all sections,Budget,False
1864,General budget of the European Union for 2016 - all sections,Budget,False
1865,General budget of the European Union for 2016 - all sections,Budget,False
1866,General budget of the European Union for 2016 - all sections,Budget,False
1867,General budget of the European Union for 2016 - all sections,Budget,False
1868,General budget of the European Union for 2016 - all sections,Budget,False
1869,General budget of the European Union for 2016 - all sections,Budget,False
1870,General budget of the European Union for 2016 - all sections,Budget,False
1871,General budget of the European Union for 2016 - all sections,Budget,True
1872,Court of Justice of the European Union: number of judges at the General Court,Legal affairs,False
1873,Court of Justice of the European Union: number of judges at the General Court,Legal affairs,False
1874,Court of Justice of the European Union: number of judges at the General Court,Legal affairs,False
1875,Court of Justice of the European Union: number of judges at the General Court,Legal affairs,False
1876,Court of Justice of the European Union: number of judges at the General Court,Legal affairs,False
1877,Court of Justice of the European Union: number of judges at the General Court,Legal affairs,False
1878,Court of Justice of the European Union: number of judges at the General Court,Legal affairs,False
1879,Court of Justice of the European Union: number of judges at the General Court,Legal affairs,False
1880,Court of Justice of the European Union: number of judges at the General Court,Legal affairs,False
1881,Court of Justice of the European Union: number of judges at the General Court,Legal affairs,False
1882,Court of Justice of the European Union: number of judges at the General Court,Legal affairs,False
1883,Court of Justice of the European Union: number of judges at the General Court,Legal affairs,False
1884,Court of Justice of the European Union: number of judges at the General Court,Legal affairs,False
1885,Court of Justice of the European Union: number of judges at the General Court,Legal affairs,False
1886,Court of Justice of the European Union: number of judges at the General Court,Legal affairs,False
1887,Court of Justice of the European Union: number of judges at the General Court,Legal affairs,False
1888,Court of Justice of the European Union: number of judges at the General Court,Legal affairs,False
1889,Court of Justice of the European Union: number of judges at the General Court,Legal affairs,False
1890,Court of Justice of the European Union: number of judges at the General Court,Legal affairs,False
1891,Court of Justice of the European Union: number of judges at the General Court,Legal affairs,False
1892,Court of Justice of the European Union: number of judges at the General Court,Legal affairs,False
1893,Court of Justice of the European Union: number of judges at the General Court,Legal affairs,False
1894,Court of Justice of the European Union: number of judges at the General Court,Legal affairs,False
1895,Court of Justice of the European Union: number of judges at the General Court,Legal affairs,False
1896,Court of Justice of the European Union: number of judges at the General Court,Legal affairs,False
1897,Court of Justice of the European Union: number of judges at the General Court,Legal affairs,False
1898,Court of Justice of the European Union: number of judges at the General Court,Legal affairs,False
1899,Court of Justice of the European Union: number of judges at the General Court,Legal affairs,False
1900,Court of Justice of the European Union: number of judges at the General Court,Legal affairs,False
1901,Court of Justice of the European Union: number of judges at the General Court,Legal affairs,False
1902,Court of Justice of the European Union: number of judges at the General Court,Legal affairs,False
1903,Court of Justice of the European Union: number of judges at the General Court,Legal affairs,False
1904,Use of genetically modified food and feed,Environment & public health,False
1905,Use of genetically modified food and feed,Environment & public health,False
1906,Use of genetically modified food and feed,Environment & public health,False
1907,Use of genetically modified food and feed,Environment & public health,True
1908,Novel foods,Environment & public health,False
1909,Novel foods,Environment & public health,False
1910,Novel foods,Environment & public health,False
1911,Novel foods,Environment & public health,False
1912,Novel foods,Environment & public health,False
1913,Novel foods,Environment & public health,False
1914,Novel foods,Environment & public health,False
1915,Novel foods,Environment & public health,False
1916,Novel foods,Environment & public health,False
1917,Novel foods,Environment & public health,False
1918,Novel foods,Environment & public health,False
1919,Novel foods,Environment & public health,False
1920,Novel foods,Environment & public health,False
1921,Novel foods,Environment & public health,False
1922,Novel foods,Environment & public health,False
1923,Novel foods,Environment & public health,False
1924,Novel foods,Environment & public health,False
1925,Novel foods,Environment & public health,False
1926,Novel foods,Environment & public health,False
1927,Novel foods,Environment & public health,False
1928,Novel foods,Environment & public health,False
1929,Novel foods,Environment & public health,False
1930,Novel foods,Environment & public health,False
1931,Novel foods,Environment & public health,False
1932,Novel foods,Environment & public health,False
1933,Novel foods,Environment & public health,False
1934,Novel foods,Environment & public health,False
1935,Novel foods,Environment & public health,False
1936,Novel foods,Environment & public health,False
1937,Novel foods,Environment & public health,False
1938,Novel foods,Environment & public health,False
1939,Novel foods,Environment & public health,False
1940,Novel foods,Environment & public health,False
1941,Novel foods,Environment & public health,False
1942,Novel foods,Environment & public health,False
1943,Novel foods,Environment & public health,False
1944,Novel foods,Environment & public health,False
1945,Novel foods,Environment & public health,False
1946,Novel foods,Environment & public health,False
1947,Novel foods,Environment & public health,False
1948,Novel foods,Environment & public health,False
1949,Novel foods,Environment & public health,False
1950,Novel foods,Environment & public health,False
1951,Novel foods,Environment & public health,False
1952,Novel foods,Environment & public health,False
1953,Novel foods,Environment & public health,False
1954,Novel foods,Environment & public health,True
1955,Emissions of certain atmospheric pollutants,Environment & public health,False
1956,Emissions of certain atmospheric pollutants,Environment & public health,False
1957,Emissions of certain atmospheric pollutants,Environment & public health,False
1958,Emissions of certain atmospheric pollutants,Environment & public health,False
1959,Emissions of certain atmospheric pollutants,Environment & public health,False
1960,Emissions of certain atmospheric pollutants,Environment & public health,False
1961,Emissions of certain atmospheric pollutants,Environment & public health,False
1962,Emissions of certain atmospheric pollutants,Environment & public health,False
1963,Emissions of certain atmospheric pollutants,Environment & public health,False
1964,Emissions of certain atmospheric pollutants,Environment & public health,False
1965,Emissions of certain atmospheric pollutants,Environment & public health,False
1966,Emissions of certain atmospheric pollutants,Environment & public health,False
1967,Emissions of certain atmospheric pollutants,Environment & public health,False
1968,Emissions of certain atmospheric pollutants,Environment & public health,False
1969,Emissions of certain atmospheric pollutants,Environment & public health,False
1970,Emissions of certain atmospheric pollutants,Environment & public health,False
1971,Emissions of certain atmospheric pollutants,Environment & public health,False
1972,Emissions of certain atmospheric pollutants,Environment & public health,False
1973,Emissions of certain atmospheric pollutants,Environment & public health,False
1974,Emissions of certain atmospheric pollutants,Environment & public health,False
1975,Emissions of certain atmospheric pollutants,Environment & public health,False
1976,Emissions of certain atmospheric pollutants,Environment & public health,False
1977,European Citizens' Initiative,Constitutional and inter-institutional affairs,False
1978,European Citizens' Initiative,Constitutional and inter-institutional affairs,False
1979,European Citizens' Initiative,Constitutional and inter-institutional affairs,False
1980,European Citizens' Initiative,Constitutional and inter-institutional affairs,False
1981,European Citizens' Initiative,Constitutional and inter-institutional affairs,False
1982,European Citizens' Initiative,Constitutional and inter-institutional affairs,True
1983,EU strategy for the Adriatic and Ionian region,Regional development,False
1984,EU strategy for the Adriatic and Ionian region,Regional development,False
1985,EU strategy for the Adriatic and Ionian region,Regional development,False
1986,EU strategy for the Adriatic and Ionian region,Regional development,False
1987,EU strategy for the Adriatic and Ionian region,Regional development,False
1988,EU strategy for the Adriatic and Ionian region,Regional development,False
1989,EU strategy for the Adriatic and Ionian region,Regional development,False
1990,EU strategy for the Adriatic and Ionian region,Regional development,False
1991,EU strategy for the Adriatic and Ionian region,Regional development,False
1992,EU strategy for the Adriatic and Ionian region,Regional development,False
1993,EU strategy for the Adriatic and Ionian region,Regional development,False
1994,EU strategy for the Adriatic and Ionian region,Regional development,False
1995,EU strategy for the Adriatic and Ionian region,Regional development,False
1996,EU strategy for the Adriatic and Ionian region,Regional development,False
1997,EU strategy for the Adriatic and Ionian region,Regional development,False
1998,EU strategy for the Adriatic and Ionian region,Regional development,False
1999,EU strategy for the Adriatic and Ionian region,Regional development,False
2000,EU strategy for the Adriatic and Ionian region,Regional development,True
2001,Cohesion policy and review of the Europe 2020 strategy,Regional development,True
2002,European Structural and Investment Funds and sound economic governance,Regional development,False
2003,European Structural and Investment Funds and sound economic governance,Regional development,False
2004,European Structural and Investment Funds and sound economic governance,Regional development,False
2005,European Structural and Investment Funds and sound economic governance,Regional development,False
2006,European Structural and Investment Funds and sound economic governance,Regional development,False
2007,European Structural and Investment Funds and sound economic governance,Regional development,False
2008,European Structural and Investment Funds and sound economic governance,Regional development,False
2009,European Structural and Investment Funds and sound economic governance,Regional development,False
2010,European Structural and Investment Funds and sound economic governance,Regional development,False
2011,European Structural and Investment Funds and sound economic governance,Regional development,True
2012,EU Agency for Law Enforcement Training (CEPOL),"Civil liberties, justice & home affairs",True
2013,Transparency of securities financing transactions,Economic & monetary affairs,True
2014,Follow-up to the European Parliament resolution of 12 March 2014 on the electronic mass surveillance of EU citizens,"Civil liberties, justice & home affairs",False
2015,Follow-up to the European Parliament resolution of 12 March 2014 on the electronic mass surveillance of EU citizens,"Civil liberties, justice & home affairs",False
2016,Follow-up to the European Parliament resolution of 12 March 2014 on the electronic mass surveillance of EU citizens,"Civil liberties, justice & home affairs",False
2017,Follow-up to the European Parliament resolution of 12 March 2014 on the electronic mass surveillance of EU citizens,"Civil liberties, justice & home affairs",False
2018,Follow-up to the European Parliament resolution of 12 March 2014 on the electronic mass surveillance of EU citizens,"Civil liberties, justice & home affairs",False
2019,Follow-up to the European Parliament resolution of 12 March 2014 on the electronic mass surveillance of EU citizens,"Civil liberties, justice & home affairs",False
2020,Follow-up to the European Parliament resolution of 12 March 2014 on the electronic mass surveillance of EU citizens,"Civil liberties, justice & home affairs",False
2021,Follow-up to the European Parliament resolution of 12 March 2014 on the electronic mass surveillance of EU citizens,"Civil liberties, justice & home affairs",False
2022,Follow-up to the European Parliament resolution of 12 March 2014 on the electronic mass surveillance of EU citizens,"Civil liberties, justice & home affairs",False
2023,Follow-up to the European Parliament resolution of 12 March 2014 on the electronic mass surveillance of EU citizens,"Civil liberties, justice & home affairs",False
2024,Follow-up to the European Parliament resolution of 12 March 2014 on the electronic mass surveillance of EU citizens,"Civil liberties, justice & home affairs",False
2025,Follow-up to the European Parliament resolution of 12 March 2014 on the electronic mass surveillance of EU citizens,"Civil liberties, justice & home affairs",False
2026,Follow-up to the European Parliament resolution of 12 March 2014 on the electronic mass surveillance of EU citizens,"Civil liberties, justice & home affairs",False
2027,Follow-up to the European Parliament resolution of 12 March 2014 on the electronic mass surveillance of EU citizens,"Civil liberties, justice & home affairs",False
2028,Follow-up to the European Parliament resolution of 12 March 2014 on the electronic mass surveillance of EU citizens,"Civil liberties, justice & home affairs",False
2029,Follow-up to the European Parliament resolution of 12 March 2014 on the electronic mass surveillance of EU citizens,"Civil liberties, justice & home affairs",False
2030,Follow-up to the European Parliament resolution of 12 March 2014 on the electronic mass surveillance of EU citizens,"Civil liberties, justice & home affairs",False
2031,Follow-up to the European Parliament resolution of 12 March 2014 on the electronic mass surveillance of EU citizens,"Civil liberties, justice & home affairs",False
2032,Follow-up to the European Parliament resolution of 12 March 2014 on the electronic mass surveillance of EU citizens,"Civil liberties, justice & home affairs",False
2033,Follow-up to the European Parliament resolution of 12 March 2014 on the electronic mass surveillance of EU citizens,"Civil liberties, justice & home affairs",False
2034,Follow-up to the European Parliament resolution of 12 March 2014 on the electronic mass surveillance of EU citizens,"Civil liberties, justice & home affairs",False
2035,Follow-up to the European Parliament resolution of 12 March 2014 on the electronic mass surveillance of EU citizens,"Civil liberties, justice & home affairs",False
2036,Follow-up to the European Parliament resolution of 12 March 2014 on the electronic mass surveillance of EU citizens,"Civil liberties, justice & home affairs",False
2037,Follow-up to the European Parliament resolution of 12 March 2014 on the electronic mass surveillance of EU citizens,"Civil liberties, justice & home affairs",False
2038,Follow-up to the European Parliament resolution of 12 March 2014 on the electronic mass surveillance of EU citizens,"Civil liberties, justice & home affairs",True
2039,European Semester for economic policy coordination: implementation of 2015 priorities,Economic & monetary affairs,False
2040,European Semester for economic policy coordination: implementation of 2015 priorities,Economic & monetary affairs,False
2041,European Semester for economic policy coordination: implementation of 2015 priorities,Economic & monetary affairs,False
2042,European Semester for economic policy coordination: implementation of 2015 priorities,Economic & monetary affairs,False
2043,European Semester for economic policy coordination: implementation of 2015 priorities,Economic & monetary affairs,False
2044,European Semester for economic policy coordination: implementation of 2015 priorities,Economic & monetary affairs,False
2045,European Semester for economic policy coordination: implementation of 2015 priorities,Economic & monetary affairs,False
2046,European Semester for economic policy coordination: implementation of 2015 priorities,Economic & monetary affairs,False
2047,European Semester for economic policy coordination: implementation of 2015 priorities,Economic & monetary affairs,False
2048,European Semester for economic policy coordination: implementation of 2015 priorities,Economic & monetary affairs,False
2049,European Semester for economic policy coordination: implementation of 2015 priorities,Economic & monetary affairs,False
2050,European Semester for economic policy coordination: implementation of 2015 priorities,Economic & monetary affairs,False
2051,European Semester for economic policy coordination: implementation of 2015 priorities,Economic & monetary affairs,False
2052,European Semester for economic policy coordination: implementation of 2015 priorities,Economic & monetary affairs,True
2053,Council Recommendation on the integration of the long-term unemployed into the labour market,Employment & social affairs,False
2054,Council Recommendation on the integration of the long-term unemployed into the labour market,Employment & social affairs,False
2055,Council Recommendation on the integration of the long-term unemployed into the labour market,Employment & social affairs,False
2056,Council Recommendation on the integration of the long-term unemployed into the labour market,Employment & social affairs,False
2057,Council Recommendation on the integration of the long-term unemployed into the labour market,Employment & social affairs,False
2058,Council Recommendation on the integration of the long-term unemployed into the labour market,Employment & social affairs,False
2059,Council Recommendation on the integration of the long-term unemployed into the labour market,Employment & social affairs,False
2060,Safe use of remotely piloted aircraft systems (RPAS) in the field of civil aviation,Transport & tourism,False
2061,Safe use of remotely piloted aircraft systems (RPAS) in the field of civil aviation,Transport & tourism,False
2062,Safe use of remotely piloted aircraft systems (RPAS) in the field of civil aviation,Transport & tourism,False
2063,Safe use of remotely piloted aircraft systems (RPAS) in the field of civil aviation,Transport & tourism,True
2064,New challenges and concepts for the promotion of tourism in Europe,Transport & tourism,False
2065,New challenges and concepts for the promotion of tourism in Europe,Transport & tourism,False
2066,New challenges and concepts for the promotion of tourism in Europe,Transport & tourism,False
2067,New challenges and concepts for the promotion of tourism in Europe,Transport & tourism,False
2068,New challenges and concepts for the promotion of tourism in Europe,Transport & tourism,False
